4735592	Latin_Saltillo.png	kv
4708035	ㅏ_(a)_stroke_order.png	ko
2396176	Claudian_letters_(per_Oliver_1949).svg	com
1572602	Symbol_mars.png	sv
2596884	Número-1.gif	wd
1063292	Babyonemoretimelogo.png	fr,et,sk
649818	Baby_One_More_Time_(FFT_Argentina).jpg	zh
1442296	Cambogia, agni, da angkor borei, VII sec.JPG	wd,it
914791	Grenoble79_01.jpg	de
1562105	'39_by_Queen_US_vinyl.png	en
2581855	Latin_alphabet_Y_with_grave.png	kv
929485	IPA - e + diacritic “nasalized”.svg	wd
1149695	Z-kunMalsuprapunkto.svg	wd
2581847	Doulos SIL — t̠.svg	wd
2581862	Doulos SIL — n̠.svg	wd
2581866	Latin alphabet M with dot above.png	wd
1266412	Mwithacute.png	wd
2581874	Latin alphabet F with dot above.png	wd,kv
2361915	Latin letter D with hook and tail.svg	wd
4708593	Nuskhuri a.svg	wd
3042665	Cyrillic_letter_Yeru_with_Diaeresis.png	sk,cs,zh
823486	Cyrillic_letter_U_with_Double_Acute.png	zh,tt
823493	Cyrillic_letter_U_with_Macron.png	zh
1618501	Cyrylicka_litera_pałeczka.PNG	ko,mk,mhr
986965	Abxaz_lat+IPA.png	cs
1185264	Cyrillic_letter_Abkhazian_Che.png	zh
2896320	Cyrillic letter Shha.svg	wd
1110795	Cirila-ҹ-minuskla.svg	wd
3042448	Cirila-ҳ-minuskla.svg	wd
2896368	Cirila-ұ-minuskla.svg	wd
3997148	Cyrillic letter straight u.svg	wd
1997743	Cyrillic_letter_Abkhazian_Ha.png	zh
464743	Tissue_transglutaminase.png	fi
782509	PDB_1bsg_EBI.jpg	ar,fa,zh,ta,gl,es,fr,pt,it,en,fi
2481285	Sucrase.jpg	fi
4594325	ʻUtulau.gif	to
822175	Latin letter Q with hook.svg	wd,com
1220620	Latin letter U bar.svg	wd,com
2062250	C with stroke - uppercase and lowercase.svg	wd
2581901	A with dot above.svg	wd
445307	G_yogh.svg	com
2357929	Stefan Barsanescu.jpg	wd,ro,en
881487	Stefan Augustin Doinas.jpg	wd,roquote,ro,hu,sl
2827791	Nagysomkút.JPG	wd
544982	Sandorhaza church.jpg	wd,ceb,it,eu,ce,tt,ro,zh
491524	Wynn.svg	wd
1267249	GwithAcute.png	wd
2225066	Latin letter Ǯ ǯ.svg	wd
1029422	Latin letter O with ogonek.svg	wd
2062310	Latin letter K with caron.svg	wd
2581898	Latin_alphabet_Ǎ_ǎ.svg.png	com
1244184	Latin letter Tone Five.svg	wd
824970	Obsolete IPA symbol - Barred two.svg	wd,com
1130724	Latin letter V with hook.svg	wd
936678	Latin letter U with horn.svg	wd
896565	Latin letter O with horn.svg	wd,com
986957	Latin letter Ɯɯ.svg	wd
1267502	K with hook - uppercase and lowercase.svg	wd
1211372	Latin_small_and_capital_letter_gamma.jpg	kv
2370726	Latin letter open E.svg	wd
4222578	Aziz Aliyev.jpg	wd,uk,fa,hy
1040998	Dudanginski.jpg	wd
858636	Latin_small_and_capital_letter_schwa.jpg	kv
4665935	African D.svg	wd
4670888	Latin_small_and_capital_letter_“open_o”.jpg	kv
1211422	Latin letter Tone Six.svg	wd
1258433	Latin B with hook - uppercase and lowercase.svg	wd
829105	Židovka river 06.jpg	wd,de,sk
3194078	Zibrid.jpg	wd
1373090	Žemaitijos Piens. Vilnius.JPG	wd,lt,es
3823530	MEP_Zovko.jpg	en
2237573	Nálepkovo10.JPG	sk
632669	Olaus_Magnus_-_On_the_Heathen_Lithuanians_Idolatrous.jpg	ja,de,ru
2172915	Serin_2.JPG	cs
328089	Latin alphabet Žž.svg	wd
571828	Manger on Levin Down - geograph.org.uk - 1745708.jpg	wd
34708	Bear bile 01.jpg	wd
904626	River_terrapin.jpg	en,uk,la,fr,he
4643332	The_Tortoise_and_the_Hare.png	it,fr,et
1100885	Giant_Star_HD_47536.jpg	ko
2323548	Wezen.jpg	th,ko,no,uk
109215	CSIRO ScienceImage 4302 Yellow Kandosol soil profile in the Bamaga Reserve Cape York Peninsula north Queensland.jpg	wd,ru,uk
1896992	Sclater's_Golden_Mole_area.png	en,li,fa,eu,bg,ca,sv,vi,ceb
1185097	Picto_infobox_reptile.png	ko
834755	New_Insights_into_Debris_Discs.jpg	ko,en,es,id,ca,fr
3106646	Gray575.png	pt,fr,gl,es,th,ar
1740414	Gray492.png	en,es,ro
1740356	Gray491.png	ro,en,es
2469584	Gray575.png	th,fr,es,ar,gl,pt
4409053	Brain;_circulation_of_the_veins._Wellcome_L0007194.jpg	ru
4912429	Gray565.png	wd
84469	18th_century_dowser.jpg	sv,eo
1740336	Gray491.png	ro,es,ar,en
1740321	Gray556.png	es,ar,en,ro
1740318	Gray556.png	vi,ar,es,en,ro
1740325	Gray556.png	es,ar,en
4409054	Gray565.png	wd
1154690	Gray390.png	kk,hr,ro,en,fr
2102600	Gray580.png	ar,ca,fa,pt,en,ro
1704027	Gray572.png	wd
1705661	Gray572.png	wd
1025199	Gray530.png	en,hr,ro,fr,pt
4409050	Brain;_circulation_of_the_veins._Wellcome_L0007194.jpg	ru,uk
2809355	To_live.jpg	tr
75335	Horizons.gif	pa,en,fa,sr,pnb
1659425	BandoTamasaburoV_Nihonbashi_Dec2012_cropped.jpg	da
341361	Poa_alpina_a2.jpg	mk,hy,cs,ca,eu,zh
4578816	C5_plum_pox_resistant_plum.jpg	de,eu,fr,ar,hi
177033	Antoine_Vollon_-_Mound_of_Butter_-_National_Gallery_of_Art.jpg	gl,es
1010377	Undine_Rising_from_the_Waters,_front.JPG	da,he,ru,ar,en
2107077	Skim.jpg	es
96932	Taenia_solium_Life_cycle_(02).tif	uk
730254	MethmethacrylateBPA-glyc.png	wd
753030	Phacops_rana.jpg	vi,fr,pt
1914261	PaleyFest_2011_-_The_Walking_Dead_panel.jpg	com
2265047	Heritage_Houses-2,_Las_Casas_Filipinas_de_Acuzar,_Bataan.JPG	fi,en
50220	Племена-лужицких-сербов.png	ru
913357	Fidantza-_kontratu_sinple_edo_arrunt_eredua.jpg	eu
