1693031	Latin alphabet Z with descender.png	wd
1688379	K_with_descender.png	en
1688462	Latin_alphabet_H_with_descender.png	kv
1500383	Número-1.gif	wd
1693033	Z-kunMalsuprapunkto.svg	wd
1695033	Latin_alphabet_T_with_dot_above.png	kv
1695035	Latin letter S with dot above.svg	wd
1692197	Latin alphabet L with circumflex below.png	wd,kv
1689807	Ḍ.png	wd
1695036	Latin alphabet D with dot above.png	wd,kv
1780490	Cyrillic letter We.svg	wd
1781920	Cyrillic_letter_Qa_(v2).svg	com
2367674	Cyrillic_letter_Yeru_with_Diaeresis.png	cs,zh,sk
1604354	Cyrillic_letter_Ghe_with_Descender.png	sk,zh
1779911	Cyrillic_letter_U_with_Diaeresis.png	zh
1779908	Cyrillic_letter_O_with_Diaeresis.png	zh
1716634	Cyrillic_letter_Schwa_with_Diaeresis.png	zh
1781924	Rumuńska_cyrylicka_litera_DŻ.PNG	mhr,ja,be
1604367	CYRILLIC_LETTER_ABKHASIAN_CHE_WITH_DESCENDER.PNG	en
1604368	Cyrillic_letter_Abkhazian_Che.png	zh
1746976	Cyrillic letter Shha.svg	wd
1779904	Cyrillic_letter_Che_with_Descender.png	zh
1604351	Cyrillic_ligature_Te_Tse.png	zh
1689994	Cirila-ҳ-minuskla.svg	wd
1746972	Cirila-ұ-minuskla.svg	wd
1604357	Cyrillic_letter_Te_with_Descender.png	zh
1691760	Cyrillic_letter_Es_with_Descender.png	zh
1604348	Cyrillic_letter_Pe_with_Middle_Hook.png	zh
1694217	Cyrillic letter Bashkir Qa.svg	wd,com
1604361	Cyrillic_letter_Ka_with_Stroke.png	zh
1689985	Cirila-қ-minuskla.svg	wd
1691761	Cyrillic_letter_Dhe.png	sk,cs,zh
1689984	Cirila-ғ-minuskla.svg	wd
2367675	Cyrillic_letter_Semisoft_Sign.png	zh
1816290	Уержаа Антон.png	wd,tyv,az
1688772	Cyrillic letter Dzhe - uppercase and lowercase.svg	wd
843369	Benthic_foraminifera.jpg	pt,es,ru,uk,en
2367958	Latin alphabet Q with hook tail.png	wd,kv
2374077	GwithAcute.png	wd
1690799	Latin letter Ǯ ǯ.svg	wd
1787613	Risinɡ_tone_(Thai).png	com
1690798	Latin letter Ʒʒ.svg	wd
1572341	Gha.svg	wd
1690504	Latin letter barred O.svg	wd,com
2832340	Azerbaijan,_administrative_divisions.png	ka
2832337	Agdas.PNG	az
2832331	Agdas.PNG	az
2832330	Azerbaijan,_administrative_divisions.png	ka
1689275	Pannigerian.png	ja
1348517	Arkanov grob.jpg	wd,hu,pl,arz,da,bs,ro,id,it,pt,ca,no,nl,sl,bg,cs,eu,uk,fr,es,az,ar,zh,nn,el
1040713	Željko Ivanek (33355599031 - crop).jpg	wd,cs,es,nl,fi,it,arz,ru,sr,fr,en,he,sl,pl,ar,de
1689356	Latin alphabet Žž.svg	wd
1623365	Zegota(Rada Pomocy Zydom)1946.jpg	wd,pl,ru,ca,he,fr,es,en,bg,plquote
1671857	Latin letter Z with dot above - uppercase and lowercase.svg	wd
2369295	Latin letter Z with acute.svg	wd
2873956	Latin letter Ų ų.svg	wd
523132	Latin U caron.svg	wd
1688512	Latin letter T with stroke.svg	wd
1689814	T-caron variants.svg	wd
2181209	Bill of sale Louvre AO3765.jpg	wd,pl,hy,be,it,az,uk,ca,ar,diq
488185	Štěpán_Kučera_2019.jpg	cs
2166057	Štefan Tiso foto.jpg	wd,cs,de,sv,be,pl,fi,sk,en,uk,es,hu
2087754	SF-IMG 0153-vyrez.jpg	wd,fr,cs,pl,en,sk,de,arz
1479179	SkodaFelicia1.jpg	wd
239653	Latin alphabet Šš.png	wd,ar,br,en,eo,cs,no,hr,nl,sl,hu,es,nn,sr,be,bs,zh,it,be_x_old
2808938	Cabrayil.PNG	az
2832418	Agdas.PNG	az
2832416	Azerbaijan,_administrative_divisions.png	ka
2832420	Azerbaijan,_administrative_divisions.png	ka
1387761	Шурале.jpg	wd
130787	An_Iraqi_police_officer_detains_a_suspect_during_a_crime_scene_exploitation_training_exercise_held_at_Asad_Air_Base,_Iraq,_July_6,_2011_110706-A-EM978-049.jpg	simple
1701450	Şükrü_Özyıldız.png	es
1453721	Ataturk20.JPG	com
1753135	Star of the Order of the Elephant and the Garter.JPG	wd
127653	Shuntresistor50A.jpg	ca,hi,fr,eo,uk,sr,es,nl
381697	Gottlieb_Elster_-_Mutter_Erde_fec.jpg	nl
816151	Xaliqi and Sherko (cropped-01).jpg	wd,diq,ar,eo,ro
207683	Cirila-щ-minuskla.svg	wd
1709014	Humaithara on urus.jpg	wd,fr,ar,ru,ur,arquote,en,bn,pnb
1058817	19440816_soviet_soldiers_attack_jelgava.jpg	it
1146484	Dubai_Darafsh_(334).jpg	com
6491	Babylonian_stele_Louvre_Sb9.jpg	af,en
635843	Kartichka Shumi Maricta.jpg	wd,zh,th,ne,pl,ru,bg,mk
2724289	Shumensko.4.beers.JPG	bg
206138	Brockhaus and Efron Jewish Encyclopedia e9 327-0.jpg	wd,he,ca,es,ru,ar,eo,da,hu,id,en,de,ja
2591852	Jarre_néolithique_contenant_du_vin.jpg	uk,fr
2074316	Latrans-Turkey location Diyarbakır.svg	wd
2728	Breviarium Grimani - February.jpg	wd
245047	SUAYIB YALCIN GASTROINTESTINE 2014-05-03 19-04.jpg	wd,en
360274	Shoaib Malik.jpg	wd,ar,bn,arz,pa,sd,vo,hi
12934	مدين.jpg	wd
2025147	Marchands forains.jpg	wd
30754	Шовінізм_Chauvinism.jpg	it,als
2840447	Anti-showaday-protest-shinjuku-japan-april29-2016.jpg	en,de
2170235	Reliefkarte_Türkei.png	ku
1141243	Okruzi_u_Zapadnom_Azarbajdžanu.png	sh
1805381	Surxondaryo_districts.png	fa,pnb
2832421	Azerbaijan,_administrative_divisions.png	ka
145109	TurkicLanguages.png	azb
1343579	Operation_Paksazi_Mojadad_in_Kandahar_110311-A-WA427-177.jpg	psvoyage
1806100	Ball-1020350_960_720.jpg	eu
5040	Shock_video.webm	mk,en,ar,zh
261893	Messier_81_HST.jpg	de,lb,fr,ga,ro,pt,lt,th,uk,ar
936256	Bitis arietans.jpg	wd,zh,ar,nl,it,ro,eu,war,vep,ja,pl,sk,pt,sv,vi,ca,commons,bn,species,pnb,ceb,es
690978	Word_Cloud_StPD.png	com
457002	Solitude.jpg	wd
690973	Courtyard_with_Lunatics_by_Goya_1794.jpg	el,fa
953573	Azerbaigian-baku3.jpg	hy,nl,eo,az,bg,ka
1692823	Occupy_Montreal_-_Global_Day_of_Action_-_2011-10-15_-_Victoria_Square_-_Corporatocracy.jpg	it
2205549	Storck_Harbour_scene.jpg	en,vi
2834288	Torre_interbank.jpg	ast
6021	Contract_signed_for_final_design_and_construction_of_largest_adaptive_mirror_unit_in_the_world.jpg	en,sr
2778187	Office_of_company_registrar_Nepal.JPG	ne
441746	Panorama_clip3.jpg	vi
170269	Carlos Luis Michel Fumero - Equipo de Aducarga.jpg	wd,ha,ru
