517310	Cyrillic_letter_Ze_with_Diaeresis.png	zh
314961	Cirila-с-minuskla.svg	wd
432228	Cyrillic letter Dzhe - uppercase and lowercase.svg	wd
2646855	Cula Sultănica (5).jpg	wd,ce,ro,it,eu,vi,ceb,tt
4567438	Reliefkarte_Serbien.png	bg
4593759	Reliefkarte_Serbien.png	bg
1420676	Zurrieq.JPG	wd
4593849	Reliefkarte_Serbien.png	bg
1745206	Latin letter L with acute.svg	wd
5920066	İsmail_Hakkı_Bey.png	en,tr,de
4593701	DJamango.jpg	fr
4565788	Reliefkarte_Serbien.png	bg
2876930	Yugoslavia nationalteam 1930.jpg	wd,ar,ca,it,arz,mg,es,uk,pl,ru,fr,he,hu
4567942	Reliefkarte_Serbien.png	bg
172294	Latin letter C with circumflex.svg	wd
2506970	Olav_Tryggvasons_saga_-_Haakon_jarl_-_C._Krohg.jpg	no
2355516	Calle Típica de Útica.jpg	wd,zh,vi,pl,ceb,es
1515204	Crtez_serpiginoznog_ulkusa_roznice_jpg.jpg	sr
63692	Arterial_ulcer_peripheral_vascular_disease.jpg	en
3043602	Angola_Provinces_numbered_300px.png	ms
1080046	Oersted satellite model.jpg	wd,fi,gl,da,nn,fr,de,ro,pl,es,it,en,ru,lv,hu
105526	Ølgod_-_Vestergade.jpg	sv,it
1120295	Latin alphabet O with tilde.svg	wd
2469561	Kristallstruktur_Niob(V)-oxid.png	de,lv,sh,sr,fi,en,azb,vi,zh,pl,fa,ta
1170756	Alonzo_Rodriguez_Commiato_dei_santi_Pietro_e_Paolo_Messina_Museo_Regionale.jpg	fr,en,ar,ko,de,id
1996040	Óscar Gestido y Héber Usher.png	wd,ast,fa,pl,fr,en,io,uk,no,arz,ca,es,ar
2353127	Marseille - Opéra Municipal (16265981769).jpg	wd,ru,hy,arz
5172915	Oliver Torres (9).jpg	wd
600910	Les_Oisifs_-_Vallotton.jpg	fr,eml
1319623	Latin letter I with circumflex.svg	wd
2358855	Íslendingabók - AM 113 a fol. - 005.jpg	wd,fr,gd,ru,da,ca,hy
2038444	Bas_relief_from_Arch_of_Marcus_Aurelius_showing_sacrifice.jpg	en
2289998	Ετήσιες_μεταβολές_(%)_ΕνΔΤΚ_Ελλάδας_και_ΕνΔΤΚ_Ευρωζώνης.png	el
3850584	Fallzahl_BMK.jpg	de,lv,da,nl,sv,fr,it
873970	PX_stock.jpg	cs
4444313	Ranks_of_countries_by_the_Good_Country_Index_1.2_(2017).png	tr,it,vi,zh,en,de,uk,fa
470642	株式に関係する変数の関係.png	ja
1986348	Igor.JPG	zh
4760653	Latin alphabet E with circumflex.svg	wd
6426320	1986 EVRY II.jpg	wd,br,es,bg,eo
250542	080716 Etréchy.JPG	wd,ro,hu,eu,fr,it,ru,uk,pl,ce,es,zh,ca,vec,tt,sk,sr
4286015	Stade_du_4-Août,_Burkina_Faso,_2009.jpg	cs,ca
155044	JuergenHabermas_crop1.jpg	nl
132692	Singer1.jpg	la
647902	COA-staende_lejon_utan_tinktur.png	sv
5998656	Eric_Caravaca_2013.jpg	fr
3328728	GilgameshTablet.jpg	uk
5172363	Dali_2_Allan_Warren.jpg	uk
1330155	Dessin_d'enfant_for_M12.svg	com
3817690	Emile Allais mobilisé - Le Miroir 1939.jpg	wd,it,en,ru,pl,nl,no,es,fr,arz,hu
3756363	Priscianus_della_Robbia_OPA_Florence.jpg	it
3417128	Epiro.png	ca
414761	Édouard Brissaud.jpg	wd,cy,de,ar,fr,pl,ru,en
2004820	Edict on Maximum Prices Diocletian piece in Berlin.jpg	wd,no,fi,nn,eo,it,fr,es
1857495	Dschool enpc.jpg	wd,ro,ru,no,az,it,ca
92065	WonderCon_2011_-_Aeon_Flux_and_Emma_Frost_costumes_(5597117130).jpg	com
